קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט
GLG-8913-20100000-5L,10DVK52.2106821,חשבונית מס כולל מלאי,11/07/2021,5041926,"ארקורו מדיקל בע""מ",,"ארקורו מדיקל בע""מ","יצרן ציוד מדויק,אלקטרוניקה,רפואי",773,מנקה מיכלים ודוודים,5L,חומרי ניקוי ,,1,251,ILS,251,0,0,0,251,11/07/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-8913-11000000-200L,10DVK52.2101645,חשבונית מס כולל מלאי,16/02/2021,5051518,עסקה משותפת רציו ,9123101,עסקה משותפת רציו ,שונות,20224619,מנקה מיכלים ודוודים,200L,חומרי ניקוי ,,2,6550,ILS,9371,30.1035,0,5642,13100,10/02/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8111-23010500-25L,10DVK52.2103290,חשבונית מס כולל מלאי,04/04/2021,58030447,"יפאורה תבורי בע""מ",,"יפאורה תבורי בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4100065092,מנקה מנועים וחדרי מכונה,25L,חומרי ניקוי ,99120615,1,750,ILS,1261,40.5234,0,511,750,04/04/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-8111-20100500-5L,10GG52.2100008,חשבונית מס כולל מלאי,22/03/2021,5051194,אמטרין טכנולוגי'ס,,אמטרין טכנולוגי'ס,שירותים,PO21000019,מנקה מנועים וחדרי מכונה,5L,חומרי ניקוי ,,4,290,ILS,223,-30.0448,0,-268,1160,17/03/2021,גרין ליין גלובל,ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8111-20100500-5L,10DVK52.2110807,חשבונית מס כולל מלאי,10/11/2021,5041863,"ניטו טק בע""מ",,"ניטו טק בע""מ",סוחר,PO21001665\2060838,מנקה מנועים וחדרי מכונה,5L,חומרי ניקוי ,9091600082,1,217,ILS,223,2.6906,0,6,217,09/11/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
RGN-8000-5L,10DVK52.2100920,חשבונית מס כולל מלאי,27/01/2021,5025746,א.פ.ט.אדוונסד פאואר טכנול,,א.פ.ט.אדוונסד פאואר טכנול,אנרגיה,PO210022,מנקה מעגלי חשמל ואלקטרוניקה,N,חומרי ניקוי כללי,,3,220,ILS,278,20.8633,0,174,660,19/01/2021,"רוטל דבקים וכימיקלים בע""מ",מורן יהודאי,3,1999,כללי -רוטל
WTM-6052-500ML-CT-Y10,10DVK52.2100496,חשבונית מס כולל מלאי,14/01/2021,5051219,רונן נורני,0,לקוח אינטרנט חומרי ניקוי,שונות,2004,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,13/01/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2100835,חשבונית מס כולל מלאי,25/01/2021,5051219,ערן רוזן,0,לקוח אינטרנט חומרי ניקוי,שונות,2008,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,21/01/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2103269,חשבונית מס כולל מלאי,04/04/2021,5051219,דניאל רוסוחצקי,0,לקוח אינטרנט חומרי ניקוי,שונות,2024,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,02/04/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-2L-Y10,10DVK52.2103789,חשבונית מס כולל מלאי,19/04/2021,5051219,רן כץ,0,לקוח אינטרנט חומרי ניקוי,שונות,2025,מנקה תנורים וגרילים,N,חומרי ניקוי ,,4,0,ILS,0,0,0,0,0,18/04/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-2L-Y10,10DVK52.2109075,חשבונית מס כולל מלאי,26/09/2021,5051219,אסף טוריסקי,0,לקוח אינטרנט חומרי ניקוי,שונות,2049,מנקה תנורים וגרילים,N,חומרי ניקוי ,,2,0,ILS,0,0,0,0,0,15/09/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3303-23000000-25L,10DVK52.2107429,חשבונית מס כולל מלאי,28/07/2021,5051610,"יוליוס קראפט דיסטילרי בע""מ",,"יוליוס קראפט דיסטילרי בע""מ","תעשית המזון, הפארמה והקוסמטיקה",2021/1017,מסיר אבן חלב,25L,חומרי ניקוי ,,1,224,ILS,259,13.5135,0,35,224,28/07/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2101389,חשבונית מס כולל מלאי,10/02/2021,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,NS280121,מסיר אבנית,250ML,חומרי ניקוי ,,960,7,ILS,7,0,0,0,6720,28/01/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2102528,חשבונית מס כולל מלאי,10/03/2021,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,NS160221,מסיר אבנית,250ML,חומרי ניקוי ,,840,7,ILS,7,0,0,0,5880,01/03/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2103247,חשבונית מס כולל מלאי,04/04/2021,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,NS160221,מסיר אבנית,250ML,חומרי ניקוי ,,120,7,ILS,7,0,0,0,840,01/03/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2103959,חשבונית מס כולל מלאי,21/04/2021,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,NS19.04.21,מסיר אבנית,250ML,חומרי ניקוי ,,960,7,ILS,7,0,0,0,6720,19/04/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2106760,חשבונית מס כולל מלאי,08/07/2021,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,1306877,מסיר אבנית,250ML,חומרי ניקוי ,,96,7,ILS,7,0,0,0,672,04/05/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2107298,חשבונית מס כולל מלאי,25/07/2021,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,1306877,מסיר אבנית,250ML,חומרי ניקוי ,,594,7,ILS,7,0,0,0,4158,04/05/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2108512,חשבונית מס כולל מלאי,30/08/2021,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,1306877-15.8.21,מסיר אבנית,250ML,חומרי ניקוי ,,1008,7,ILS,7,0,0,0,7056,15/08/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2110331,חשבונית מס כולל מלאי,01/11/2021,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,1306877,מסיר אבנית,250ML,חומרי ניקוי ,,840,7,ILS,7,0,0,0,5880,01/11/2021,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
WTM-3314-2L,10DVK52.2104482,חשבונית מס כולל מלאי,06/05/2021,5051219,תמר זהר,0,לקוח אינטרנט חומרי ניקוי,שונות,2028,מסיר אבנית למכונות קפה,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,05/05/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-3314-500ML-CC,10DVK52.2108792,חשבונית מס כולל מלאי,12/09/2021,5051219,Omer Jacobs,0,לקוח אינטרנט חומרי ניקוי,שונות,2047,מסיר אבנית למכונות קפה,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,11/09/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3314-50500000-250ML,10DVK52.2101222,חשבונית מס כולל מלאי,04/02/2021,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6997,מסיר אבנית למכונות קפה,250ML,חומרי ניקוי ,zz108,100,8,ILS,8,0,0,0,800,01/02/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2101497,חשבונית מס כולל מלאי,14/02/2021,50312159,"קפה לנדוור בע""מ",,"קפה לנדוור בע""מ","תעשית המזון, הפארמה והקוסמטיקה",15368,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,100,9.5,ILS,13,26.9231,0,350,950,01/02/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2101425,חשבונית מס כולל מלאי,10/02/2021,5042011,קפה גיל,6997801,קפה גיל,"תעשית המזון, הפארמה והקוסמטיקה",09/02/2021,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,240,12,ILS,13,7.6923,0,240,2880,09/02/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2103440,חשבונית מס כולל מלאי,06/04/2021,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3617050,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,12,13,ILS,13,0,0,0,156,01/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2102990,חשבונית מס כולל מלאי,22/03/2021,5051552,"חברת דיימונד בע""מ",,"חברת דיימונד בע""מ",שירותים,GH17.03.21,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,240,12,ILS,12,0,0,0,2880,17/03/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2105889,חשבונית מס כולל מלאי,14/06/2021,5051558,"אדר פתרונות קפה בע""מ",,"אדר פתרונות קפה בע""מ",שירותים,10.06.21,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,100,13,ILS,13,0,0,0,1300,10/06/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2106702,חשבונית מס כולל מלאי,07/07/2021,5051558,"אדר פתרונות קפה בע""מ",,"אדר פתרונות קפה בע""מ",שירותים,06.07.2021,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,100,13,ILS,13,0,0,0,1300,06/07/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10GG52.2100027,חשבונית מס כולל מלאי,25/07/2021,5051641,עץ השדה,,עץ השדה ,שירותים,LM250721,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,24,14.9,ILS,13,-14.6154,0,-45.6,357.6,25/07/2021,גרין ליין גלובל,לירן מסטל,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2108932,חשבונית מס כולל מלאי,14/09/2021,5051056,"שטיינברג גרופ קופי טרייד בע""מ",,"שטיינברג גרופ קופי טרייד בע""מ",שירותים,29.08.21,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,240,12,ILS,13,7.6923,0,240,2880,01/09/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2109799,חשבונית מס כולל מלאי,17/10/2021,5051558,"אדר פתרונות קפה בע""מ",,"אדר פתרונות קפה בע""מ",שירותים,LM121021A,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,100,13,ILS,13,0,0,0,1300,12/10/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10GG52.2100003,חשבונית מס כולל מלאי,14/02/2021,5051383,צ'ינו מכונות קפה,84899 ,צ'ינו מכונות קפה ,סוחר,LM010221,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,100,14,ILS,13,-7.6923,0,-100,1400,01/02/2021,גרין ליין גלובל,לירן מסטל,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10GG62.2100001,חשבונית זיכוי כספית,28/02/2021,5051383,צ'ינו מכונות קפה,84899 ,צ'ינו מכונות קפה ,סוחר,LM010221,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,-100,14,ILS,13,-7.6923,0,-100,-1400,01/02/2021,גרין ליין גלובל,לירן מסטל,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2104496,חשבונית מס כולל מלאי,06/05/2021,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,7138,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,zz108,100,12,ILS,13,7.6923,0,100,1200,04/05/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-41300000-500ML,10DVK52.2109475,חשבונית מס כולל מלאי,10/10/2021,5041738,"צ.פרש קפה בע""מ",,"צ.פרש קפה בע""מ",סוחר,04.10.21,מסיר אבנית למכונות קפה,500ML,חומרי ניקוי ,,120,9.5,ILS,13,26.9231,0,420,1140,04/10/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2102672,חשבונית מס כולל מלאי,15/03/2021,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3615021,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,3210142,4,330,ILS,241,-36.9295,0,-356,1320,08/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2102822,חשבונית מס כולל מלאי,17/03/2021,5041713,"מ.ר. מיכאל קפה בע""מ",,"מ.ר. מיכאל קפה בע""מ","תעשית המזון, הפארמה והקוסמטיקה",17/03/2021,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,1,330,ILS,241,-36.9295,0,-89,330,17/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2102932,חשבונית מס כולל מלאי,21/03/2021,5051098,"מי עדן בע""מ",4951787 ,"מי עדן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500188184,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,4,330,ILS,241,-36.9295,0,-356,1320,17/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2105309,חשבונית מס כולל מלאי,01/06/2021,5051098,"מי עדן בע""מ",4951787 ,"מי עדן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500189824,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,85230,4,330,ILS,241,-36.9295,0,-356,1320,01/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2106251,חשבונית מס כולל מלאי,28/06/2021,5041713,"מ.ר. מיכאל קפה בע""מ",,"מ.ר. מיכאל קפה בע""מ","תעשית המזון, הפארמה והקוסמטיקה",28.06.2021,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,1,330,ILS,241,-36.9295,0,-89,330,28/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2106878,חשבונית מס כולל מלאי,12/07/2021,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3624379,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,3210142,5,330,ILS,241,-36.9295,0,-445,1650,13/07/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2109826,חשבונית מס כולל מלאי,18/10/2021,5041713,"מ.ר. מיכאל קפה בע""מ",,"מ.ר. מיכאל קפה בע""מ","תעשית המזון, הפארמה והקוסמטיקה",17.10.21,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,1,330,ILS,241,-36.9295,0,-89,330,17/10/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10GG52.2100005,חשבונית מס כולל מלאי,14/02/2021,5051064,"אספגיל בע""מ",,"אספגיל בע""מ",שירותים,14/02/2021,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,2,350,ILS,241,-45.2282,0,-218,700,14/02/2021,גרין ליין גלובל,ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2105481,חשבונית מס כולל מלאי,03/06/2021,5041774,"קופמה ישראל בע""מ",,"קופמה ישראל בע""מ",שירותים,02.06.21,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,5,330,ILS,241,-36.9295,0,-445,1650,02/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10DVK52.2109892,חשבונית מס כולל מלאי,19/10/2021,5041774,"קופמה ישראל בע""מ",,"קופמה ישראל בע""מ",שירותים,18.10.2021,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,5,330,ILS,241,-36.9295,0,-445,1650,18/10/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10GG52.2100036,חשבונית מס כולל מלאי,01/11/2021,5051064,"אספגיל בע""מ",,"אספגיל בע""מ",שירותים,31.10.21,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,2,350,ILS,241,-45.2282,0,-218,700,31/10/2021,גרין ליין גלובל,ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-3318-23010000-25L,10GG52.2100003,חשבונית מס כולל מלאי,14/02/2021,5051383,צ'ינו מכונות קפה,84899 ,צ'ינו מכונות קפה ,סוחר,LM010221,מסיר אבנית למכונות קפה,25L,חומרי ניקוי ,,2,299,ILS,241,-24.0664,0,-116,598,01/02/2021,גרין ליין גלובל,לירן מסטל,3,2042,חמרי ניקוי
