קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט
WTM-BOX-278/143/252-RSC,10DVK52.2008359,חשבונית מס כולל מלאי,15/09/2020,5051219,מאיה רגב,0,לקוח אינטרנט חומרי ניקוי,שונות,1991,מארז לשימוש יומיומי,N,חומרי ניקוי ,,1,106.84,ILS,106.8376,0,0,0,106.84,14/09/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-BOX-278/143/252-RSC,10DVK52.2010156,חשבונית מס כולל מלאי,08/11/2020,5051219,Ella Rozanov,0,לקוח אינטרנט חומרי ניקוי,שונות,1994,מארז לשימוש יומיומי,N,חומרי ניקוי ,,1,106.84,ILS,106.8376,0,0,0,106.84,08/11/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-BOX-278/143/252-RSC,10DVK52.2012030,חשבונית מס כולל מלאי,30/12/2020,5051219,עומר קרני,0,לקוח אינטרנט חומרי ניקוי,שונות,2003,מארז לשימוש יומיומי,N,חומרי ניקוי ,,1,106.84,ILS,106.8376,0,0,0,106.84,29/12/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2002483,חשבונית מס כולל מלאי,19/03/2020,50312254,"טננגרופ בע""מ",6706703,"טננגרופ בע""מ",שונות,1509339....,ממיס ומנקה שומנים תעשייתיים,Delicate scent,חומרי ניקוי ,,5,247,ILS,540,54.2593,0,1465,1235,15/03/2020,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2002483,חשבונית מס כולל מלאי,19/03/2020,50312254,"טננגרופ בע""מ",6706703,"טננגרופ בע""מ",שונות,1509339....,ממיס ומנקה שומנים תעשייתיים,N,חומרי ניקוי ,,5,247,ILS,540,54.2593,0,1465,1235,15/03/2020,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
RGN-3312CG-5L,10DVK52.2002629,חשבונית מס כולל מלאי,24/03/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6728,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ116,16,32.51,ILS,70,53.5571,0,599.84,520.16,20/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-3312CG-5L,10DVK62.2000049,חשבונית זיכוי כספית,13/04/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6728,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ116,-16,32.51,ILS,70,53.5571,0,599.84,-520.16,20/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-3312CG-5L,10DVK52.2003971,חשבונית מס כולל מלאי,11/05/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6775,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ116,16,32.51,ILS,70,53.5571,0,599.84,520.16,05/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-3312CG-750ML,10DVK52.2004218,חשבונית מס כולל מלאי,18/05/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6775,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ101,96,11,ILS,21,47.619,0,960,1056,05/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-3312CG-1L,10DVK52.2002629,חשבונית מס כולל מלאי,24/03/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6728,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ115,24,11,ILS,21,47.619,0,240,264,20/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-3312CG-1L,10DVK62.2000049,חשבונית זיכוי כספית,13/04/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6728,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ115,-24,11,ILS,21,47.619,0,240,-264,20/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-3312CG-1L,10DVK52.2003971,חשבונית מס כולל מלאי,11/05/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6775,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ115,24,11,ILS,21,47.619,0,240,264,05/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6052-20100403-5L,10DVK52.2009560,חשבונית מס כולל מלאי,22/10/2020,1000000,ביטן את ביטן ,,לקוחות שונים,שונות,22.10.20,מנקה גריל ותנורים,5L,חומרי ניקוי ,,1,51,ILS,60,15,0,9,51,22/10/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6052-20100403-5L,10DVK52.2010474,חשבונית מס כולל מלאי,16/11/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6944,מנקה גריל ותנורים,5L,חומרי ניקוי ,ZZ114,60,37,ILS,60,38.3333,0,1380,2220,03/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6052-42310403-750ML,10DVK52.2010474,חשבונית מס כולל מלאי,16/11/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6944,מנקה גריל ותנורים,750ML,חומרי ניקוי ,ZZ100,200,11,ILS,17,35.2941,0,1200,2200,03/11/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6852-20100007-5L,10DVK52.2006234,חשבונית מס כולל מלאי,15/07/2020,5041752,ווילד  פט,42842,ווילד  פט,שירותים,14/07/2020,מנקה ומנטרל ריחות שתן בעלי חיים,5L,חומרי ניקוי ,,2,78,ILS,78,0,0,0,156,14/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6852-42310007-750ML,10DVK52.2005324,חשבונית מס כולל מלאי,18/06/2020,5041752,ווילד  פט,42842,ווילד  פט,שירותים,17/06/2020,מנקה ומנטרל ריחות שתן בעלי חיים,750ML,חומרי ניקוי ,,18,17,ILS,19.4,12.3711,0,43.2,306,17/06/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
RGN-7266-R6-750ML,10DVK52.2005389,חשבונית מס כולל מלאי,21/06/2020,5041429,"ורידיס איכות הסביבה אר.די.אפ בע""מ",4672521 ,"ורידיס איכות הסביבה אר.די.אפ בע""מ",תעשיה כימית,17516,מנקה חלונות,Delicate fragrance,חומרי ניקוי ,,12,14,ILS,14,0,0,0,168,18/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-7266-25L,10DVK52.2004638,חשבונית מס כולל מלאי,01/06/2020,1000000,גבריאל נלסון,0,לקוחות שונים,שונות,01.06.20,מנקה חלונות,ecological,חומרי ניקוי ,,1,210,ILS,210,0,0,0,210,01/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8913-23010000-25L,10DVK52.2001925,חשבונית מס כולל מלאי,01/03/2020,5030063,"מ. פורז 2002 בע""מ",,"מ. פורז 2002 בע""מ",שירותים,po37116,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,1,1449,ILS,2070,30,0,621,1449,26/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8913-23010000-25L,10DVK52.2005206,חשבונית מס כולל מלאי,15/06/2020,5051011,"גלגל אופניים בע""מ",3052640,"גלגל אופניים בע""מ",סוחר,15/06/2020,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,1,1400,ILS,2070,32.3671,0,670,1400,15/06/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8913-11000000-200L,10DVK52.2007569,חשבונית מס כולל מלאי,24/08/2020,5041151,נובל אנרג'י ע.מ. מתן ומיכ,,נובל אנרג'י ע.מ. מתן ומיכל,אנרגיה,20222019,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,5,6550,ILS,15640,58.1202,0,45450,32750,06/08/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8913-11000000-200L,10DVK52.2007569,חשבונית מס כולל מלאי,24/08/2020,5041151,נובל אנרג'י ע.מ. מתן ומיכ,,נובל אנרג'י ע.מ. מתן ומיכל,אנרגיה,20222019,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,1,6550,ILS,15640,58.1202,0,9090,6550,06/08/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8111-20100500-5L,10DVK52.2001668,חשבונית מס כולל מלאי,20/02/2020,5041863,"ניטו טק בע""מ",,"ניטו טק בע""מ",סוחר,PO20000074,מנקה מנועים וחדרי מכונה,25L,חומרי ניקוי ,9091600082,1,217,ILS,242,10.3306,0,25,217,18/02/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-8111-23010500-25L,10DVK52.2011870,חשבונית מס כולל מלאי,24/12/2020,5051194,אמטרין טכנולוגי'ס,3883500,אמטרין טכנולוגי'ס,שירותים,22/12/2020,מנקה מנועים וחדרי מכונה,5L,חומרי ניקוי ,,1,950,ILS,1261,24.663,0,311,950,22/12/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-8111-20100500-5L,10DVK52.2008441,חשבונית מס כולל מלאי,17/09/2020,2612203,"דינמיקה דיזיין בע""מ",,"דינמיקה דיזיין בע""מ",שירותים,16/09/2020,מנקה מנועים וחדרי מכונה,5L,חומרי ניקוי ,,1,290,ILS,223,-30.0448,0,-67,290,16/09/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-8000-5L,10DVK52.2002156,חשבונית מס כולל מלאי,08/03/2020,5025746,א.פ.ט.אדוונסד פאואר טכנול,,א.פ.ט.אדוונסד פאואר טכנול,שירותים,po200096,מנקה מעגלי חשמל ואלקטרוניקה,N,חומרי ניקוי כללי,,1,220,ILS,278,20.8633,0,58,220,05/03/2020,"רוטל דבקים וכימיקלים בע""מ",מורן יהודאי,3,1999,כללי -רוטל
RGN-8000-5L,10DVK52.2003802,חשבונית מס כולל מלאי,05/05/2020,5025746,א.פ.ט.אדוונסד פאואר טכנול,,א.פ.ט.אדוונסד פאואר טכנול,שירותים,po200120,מנקה מעגלי חשמל ואלקטרוניקה,N,חומרי ניקוי כללי,,1,220,ILS,278,20.8633,0,58,220,05/05/2020,"רוטל דבקים וכימיקלים בע""מ",מורן יהודאי,3,1999,כללי -רוטל
RGN-8000-5L,10DVK52.2006890,חשבונית מס כולל מלאי,03/08/2020,5025746,א.פ.ט.אדוונסד פאואר טכנול,,א.פ.ט.אדוונסד פאואר טכנול,שירותים,PO200237,מנקה מעגלי חשמל ואלקטרוניקה,N,חומרי ניקוי כללי,,2,220,ILS,278,20.8633,0,116,440,02/08/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,1999,כללי -רוטל
RGN-8000-5L,10DVK52.2011513,חשבונית מס כולל מלאי,14/12/2020,5041800,"הליום מדיקל בע""מ",,"הליום מדיקל בע""מ",שירותים,P.0 # 473,מנקה מעגלי חשמל ואלקטרוניקה,N,חומרי ניקוי כללי,,1,278,ILS,278,0,0,0,278,13/12/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,1999,כללי -רוטל
WTM-6052-500ML-CT-Y10,10DVK52.2002108,חשבונית מס כולל מלאי,05/03/2020,5051219,עודד ניסיון,0,לקוח אינטרנט חומרי ניקוי,שונות,1859,מנקה תנורים וגרילים,N,חומרי ניקוי ,,2,0,ILS,0,0,0,0,0,05/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK61.2000065,חשבונית זיכוי,09/03/2020,5051219,עודד ניסיון,0,לקוח אינטרנט חומרי ניקוי,שונות,1859,מנקה תנורים וגרילים,N,חומרי ניקוי ,,-2,0,ILS,0,0,0,0,0,05/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2002209,חשבונית מס כולל מלאי,09/03/2020,4512,לקוח ניסיון,0,לקוח ניסיון,שונות,1865,מנקה תנורים וגרילים,N,חומרי ניקוי ,,2,0,ILS,0,0,0,0,0,09/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK61.2000069,חשבונית זיכוי,09/03/2020,4512,לקוח ניסיון,0,לקוח ניסיון,שונות,1865,מנקה תנורים וגרילים,N,חומרי ניקוי ,,-2,0,ILS,0,0,0,0,0,09/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2002400,חשבונית מס כולל מלאי,16/03/2020,5051219,טלי חלמית,0,לקוח אינטרנט חומרי ניקוי,שונות,1891,מנקה תנורים וגרילים,N,חומרי ניקוי ,,2,0,ILS,0,0,0,0,0,16/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK61.2000075,חשבונית זיכוי,17/03/2020,5051219,טלי חלמית,0,לקוח אינטרנט חומרי ניקוי,שונות,1891,מנקה תנורים וגרילים,N,חומרי ניקוי ,,-2,0,ILS,0,0,0,0,0,16/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2002630,חשבונית מס כולל מלאי,24/03/2020,62,מאיר טל,0,מאיר טל,שונות,1906,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,24/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK61.2000089,חשבונית זיכוי,25/03/2020,62,מאיר טל,0,מאיר טל,שונות,1906,מנקה תנורים וגרילים,N,חומרי ניקוי ,,-1,0,ILS,0,0,0,0,0,24/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2002892,חשבונית מס כולל מלאי,01/04/2020,5051219,מירי פולק,0,לקוח אינטרנט חומרי ניקוי,שונות,1918,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,31/03/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2003300,חשבונית מס כולל מלאי,19/04/2020,5051219,אנה קרולינה סוסטס רייזן,0,לקוח אינטרנט חומרי ניקוי,שירותים,1957,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,16/04/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2003297,חשבונית מס כולל מלאי,19/04/2020,5051219,טלי שיין,0,לקוח אינטרנט חומרי ניקוי,שונות,1958,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,18/04/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2003536,חשבונית מס כולל מלאי,27/04/2020,5051219,מיטל קרון,0,לקוח אינטרנט חומרי ניקוי,שונות,1963,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,23/04/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2003533,חשבונית מס כולל מלאי,27/04/2020,5051219,צבי זימרן,0,לקוח אינטרנט חומרי ניקוי,שונות,1965,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,26/04/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2003625,חשבונית מס כולל מלאי,03/05/2020,5051219,אלון רבינוביץ,0,לקוח אינטרנט חומרי ניקוי,שונות,1968,מנקה תנורים וגרילים,N,חומרי ניקוי ,,2,0,ILS,0,0,0,0,0,01/05/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2003836,חשבונית מס כולל מלאי,06/05/2020,5051219,רן אביטל,0,לקוח אינטרנט חומרי ניקוי,שונות,1969,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,05/05/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-7721-500ML-CT,10DVK52.2006305,חשבונית מס כולל מלאי,16/07/2020,5051219,חגי גרובר,0,לקוח אינטרנט חומרי ניקוי,שונות,1984,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,15/07/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
WTM-6052-500ML-CT-Y10,10DVK52.2012030,חשבונית מס כולל מלאי,30/12/2020,5051219,עומר קרני,0,לקוח אינטרנט חומרי ניקוי,שונות,2003,מנקה תנורים וגרילים,N,חומרי ניקוי ,,1,0,ILS,0,0,0,0,0,29/12/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-3303-20100000-5L,10DVK52.2007783,חשבונית מס כולל מלאי,30/08/2020,1000000,"ברדה יזמות בע""מ",,לקוחות שונים,שירותים,30.08.20,מסיר אבן חלב,5L,חומרי ניקוי ,,1,65,ILS,65,0,0,0,65,30/08/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-ECO_KLEAR-250ML,10DVK52.2003305,חשבונית מס כולל מלאי,19/04/2020,5041437,"א.תבור סחר בע""מ",3295151 ,"א.תבור סחר בע""מ",סוחר,25681.....,מסיר אבנית,250ML,חומרי ניקוי ,,120,5.4,ILS,5.4,0,0,0,648,31/12/2019,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי
