קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט,
RGN-3312CG-5L,10DVK52.1911036,חשבונית מס כולל מלאי,23/12/2019,5041707,מאפיית אלמוכתאר שפרעם ,,"מאפיית אלתנור בע""מ ","תעשית המזון, הפארמה והקוסמטיקה",GH191219,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,,4,70,ILS,70,0,0,0,280,19/12/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,659
RGN-3312CG-1L,10DVK52.1905352,חשבונית מס כולל מלאי,18/06/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6399,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ115,24,9.56,ILS,14,31.7143,0,106.56,229.44,10/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,193
RGN-3312CG-1L,10DVK52.1907369,חשבונית מס כולל מלאי,21/08/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6498,ממיס ומסיר אבנית,Delicate scent,חומרי ניקוי ,ZZ115,24,9.56,ILS,21,54.4762,0,274.56,229.44,07/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,194
GLG-6814-23010300-25L,10DVK52.1909488,חשבונית מס כולל מלאי,06/11/2019,5025362,טל-אור מתכת פיקוד ובקרה ב,,טל-אור מתכת פיקוד ובקרה ב,"יצרן ציוד מדויק,אלקטרוניקה,רפואי",13/300386,מסיר שומנים,easy,חומרי ניקוי ,1161,4,440,ILS,834,47.2422,0,1576,1760,06/11/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,103
RGN-6814-750ML,10DVK52.1909905,חשבונית מס כולל מלאי,17/11/2019,5031175,"קיטשן ליין אורי בע""מ",,"קיטשן ליין אורי בע""מ",סוחר,13/11/2019,מסיר שומנים,easy,חומרי ניקוי ,,12,12,ILS,43,72.093,0,372,144,13/11/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1000
GLG-6814-23010300-25L,10DVK52.1910540,חשבונית מס כולל מלאי,05/12/2019,5014242,תירוש דוד-יציקות איכות בע,,תירוש דוד-יציקות איכות בע,עיבוד מתכת ,5936,מסיר שומנים,easy,חומרי ניקוי ,,1,370,ILS,834,55.6355,0,464,370,05/12/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,868
GLG-6814-20100300-5L,10DVK52.1910792,חשבונית מס כולל מלאי,15/12/2019,1000000,ישראל שפירא,0,לקוחות שונים,שונות,15.12.19.,מסיר שומנים,easy,חומרי ניקוי ,,1,90,ILS,170,47.0588,0,80,90,15/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,861
GLG-6814-20100300-5L,10DVK52.1911036,חשבונית מס כולל מלאי,23/12/2019,5041707,מאפיית אלמוכתאר שפרעם ,,"מאפיית אלתנור בע""מ ","תעשית המזון, הפארמה והקוסמטיקה",GH191219,מסיר שומנים,easy,חומרי ניקוי ,,1,109,ILS,109,0,0,0,109,19/12/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,623
GLG-6814-23010300-25L,10DVK52.1911083,חשבונית מס כולל מלאי,24/12/2019,3665823,"ארדע פלסט בע""מ",4050272 ,"ארדע פלסט בע""מ",תעשיה כימית,19-001239,מסיר שומנים,easy,חומרי ניקוי ,,1,400,ILS,400,0,0,0,400,24/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,519
RGN-7266-750ML,10DVK52.1907602,חשבונית מס כולל מלאי,28/08/2019,5051130,"טל פרסום ומיתוג וואן בע""מ",,"טל פרסום ומיתוג וואן בע""מ",שירותים,12/08/2019,מנקה חלונות,ecological,חומרי ניקוי ,,12,10,ILS,10,0,0,0,120,12/08/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,1026
RGN-7266-25L,10DVK52.1907469,חשבונית מס כולל מלאי,25/08/2019,1000000,סמרט קלין,,לקוחות שונים,שירותים,18.08.19...,מנקה חלונות,ecological,חומרי ניקוי ,,1,225,ILS,211,-6.6351,0,-14,225,18/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1024
RGN-7266-25L,10DVK52.1909064,חשבונית מס כולל מלאי,24/10/2019,5051159,"חברת סמרט קלין בע""מ ",,"חברת סמרט קלין בע""מ ",שירותים,06/10/2019,מנקה חלונות,ecological,חומרי ניקוי ,,2,225,ILS,211,-6.6351,0,-28,450,06/10/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1025
RGN-7266-R6-750ML,10DVK52.1900501,חשבונית מס כולל מלאי,16/01/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6178,מנקה חלונות,ecological,חומרי ניקוי ,zz110,40,5.41,ILS,5.41,0,0,0,216.4,31/12/2018,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,283
RGN-7266-R6-750ML,10DVK52.1900997,חשבונית מס כולל מלאי,03/02/2019,5041429,"ורידיס איכות הסביבה אר.די.אפ בע""מ",4672521 ,"ורידיס איכות הסביבה אר.די.אפ בע""מ",תעשיה כימית,15031,מנקה חלונות,ecological,חומרי ניקוי ,,12,14,ILS,14,0,0,0,168,30/01/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,526
RGN-7266-R6-750ML,10DVK52.1904800,חשבונית מס כולל מלאי,03/06/2019,5041429,"ורידיס איכות הסביבה אר.די.אפ בע""מ",4672521 ,"ורידיס איכות הסביבה אר.די.אפ בע""מ",תעשיה כימית,15599,מנקה חלונות,ecological,חומרי ניקוי ,,12,14,ILS,14,0,0,0,168,03/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,527
RGN-7266-R6-750ML,10DVK52.1905352,חשבונית מס כולל מלאי,18/06/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6399,מנקה חלונות,ecological,חומרי ניקוי ,zz110,48,5.41,ILS,5.41,0,0,0,259.68,10/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,284
RGN-7266-R6-750ML,10DVK52.1907423,חשבונית מס כולל מלאי,22/08/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6470,מנקה חלונות,ecological,חומרי ניקוי ,zz110,40,5.41,ILS,5.41,0,0,0,216.4,22/07/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,285
RGN-7266-R6-750ML,10DVK52.1909855,חשבונית מס כולל מלאי,17/11/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6622,מנקה חלונות,ecological,חומרי ניקוי ,zz110,100,5.41,ILS,5.41,0,0,0,541,10/11/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,286
RGN-2101-1L,10DVK52.1905466,חשבונית מס כולל מלאי,23/06/2019,1000000,ארונצ'יק איוון,0,לקוחות שונים,שונות,19.06.19...,מרכך כביסה ,ecological,חומרי ניקוי ,,2,10,ILS,10,0,0,0,20,19/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,936
RGN-2101-25L,10DVK52.1906451,חשבונית מס כולל מלאי,22/07/2019,5051114,מכבסת פישר,,מכבסת פישר,שירותים,LM22.07.19,מרכך כביסה ,ecological,חומרי ניקוי ,,1,250,ILS,225,-11.1111,0,-25,250,22/07/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,939
GLG-7138-23010201-25L,10DVK52.1904343,חשבונית מס כולל מלאי,20/05/2019,5140953,גרין איט,6473104 ,גרין איט,סוחר,19/05/2019,נוזל כלים,ecological,חומרי ניקוי ,,1,225,ILS,585,61.5385,0,360,225,19/05/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,174
RGN-711G-L1-1L,10DVK52.1907423,חשבונית מס כולל מלאי,22/08/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6470,נוזל כלים,ecological,חומרי ניקוי ,zz113,20,9.88,ILS,26,62,0,322.4,197.6,22/07/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,281
RGN-711G-L1-1L,10DVK52.1907369,חשבונית מס כולל מלאי,21/08/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6498,נוזל כלים,ecological,חומרי ניקוי ,zz113,20,9.88,ILS,26,62,0,322.4,197.6,07/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,280
GLG-7138-23010201-25L,10DVK52.1907469,חשבונית מס כולל מלאי,25/08/2019,1000000,סמרט קלין,,לקוחות שונים,שירותים,18.08.19...,נוזל כלים,ecological,חומרי ניקוי ,,1,250,ILS,585,57.265,0,335,250,18/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,883
GLG-7138-23010201-25L,10DVK52.1908797,חשבונית מס כולל מלאי,10/10/2019,5051159,"חברת סמרט קלין בע""מ ",,"חברת סמרט קלין בע""מ ",שירותים,06/10/2019,נוזל כלים,ecological,חומרי ניקוי ,,5,250,ILS,585,57.265,0,1675,1250,06/10/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,884
RGN-711G-L1-1L,10DVK52.1909855,חשבונית מס כולל מלאי,17/11/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6622,נוזל כלים,ecological,חומרי ניקוי ,zz113,20,9.88,ILS,26,62,0,322.4,197.6,10/11/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,282
GLG-7138-23010201-25L,10DVK52.1910284,חשבונית מס כולל מלאי,01/12/2019,5140953,גרין איט,6473104 ,גרין איט,סוחר,28/11/2019,נוזל כלים,ecological,חומרי ניקוי ,,1,225,ILS,585,61.5385,0,360,225,01/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,175
RGN-711G-5L,10DVK52.1902426,חשבונית מס כולל מלאי,17/03/2019,5041815,מחלבת קיבוץ עין השופט קהי,1923700,מחלבת קיבוץ עין השופט קהי,"תעשית המזון, הפארמה והקוסמטיקה",17/03/2019,נוזל כלים,ecological,חומרי ניקוי ,,2,65,ILS,65,0,0,0,130,17/03/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,665
RGN-711G-5L,10DVK52.1903816,חשבונית מס כולל מלאי,02/05/2019,5040899,"פוד קומפני פי.ווי בע""מ",,"פוד קומפני פי.ווי בע""מ","תעשית המזון, הפארמה והקוסמטיקה",01/05/2019,נוזל כלים,ecological,חומרי ניקוי ,,10,40,ILS,40,0,0,0,400,01/05/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,666
RGN-711G-1L,10DVK52.1904346,חשבונית מס כולל מלאי,20/05/2019,5042039,עוצמה שיווק מוצרי צריכה ב,9123101,עוצמה שיווק מוצרי צריכה ב,סוחר,1834,נוזל כלים,ecological,חומרי ניקוי ,4022,24,8,ILS,8,0,0,0,192,19/05/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,274
RGN-711G-5L,10DVK52.1904343,חשבונית מס כולל מלאי,20/05/2019,5140953,גרין איט,6473104 ,גרין איט,סוחר,19/05/2019,נוזל כלים,ecological,חומרי ניקוי ,,4,50,ILS,50,0,0,0,200,19/05/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,278
RGN-711G-5L,10DVK52.1905038,חשבונית מס כולל מלאי,11/06/2019,5041815,מחלבת קיבוץ עין השופט קהי,1923700,מחלבת קיבוץ עין השופט קהי,"תעשית המזון, הפארמה והקוסמטיקה",04/06/2019,נוזל כלים,ecological,חומרי ניקוי ,,6,65,ILS,65,0,0,0,390,04/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,667
RGN-711G-5L,10DVK52.1905215,חשבונית מס כולל מלאי,16/06/2019,5040899,"פוד קומפני פי.ווי בע""מ",,"פוד קומפני פי.ווי בע""מ","תעשית המזון, הפארמה והקוסמטיקה",13/06/2019,נוזל כלים,ecological,חומרי ניקוי ,,8,40,ILS,40,0,0,0,320,13/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,668
RGN-711G-1L,10DVK52.1905466,חשבונית מס כולל מלאי,23/06/2019,1000000,ארונצ'יק איוון,0,לקוחות שונים,שונות,19.06.19...,נוזל כלים,ecological,חומרי ניקוי ,,2,10,ILS,10,0,0,0,20,19/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1012
RGN-711G-1L,10DVK52.1907602,חשבונית מס כולל מלאי,28/08/2019,5051130,"טל פרסום ומיתוג וואן בע""מ",,"טל פרסום ומיתוג וואן בע""מ",שירותים,12/08/2019,נוזל כלים,ecological,חומרי ניקוי ,,12,13,ILS,15,13.3333,0,24,156,12/08/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,1013
RGN-711G-1L,10DVK52.1907600,חשבונית מס כולל מלאי,28/08/2019,5042039,עוצמה שיווק מוצרי צריכה ב,9123101,עוצמה שיווק מוצרי צריכה ב,סוחר,2882,נוזל כלים,ecological,חומרי ניקוי ,4022,24,8,ILS,8,0,0,0,192,13/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,275
RGN-711G-5L,10DVK52.1907298,חשבונית מס כולל מלאי,19/08/2019,5041815,מחלבת קיבוץ עין השופט קהי,1923700,מחלבת קיבוץ עין השופט קהי,"תעשית המזון, הפארמה והקוסמטיקה",19/08/2019,נוזל כלים,ecological,חומרי ניקוי ,,6,390,ILS,390,0,0,0,2340,19/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,669
RGN-711G-5L,10DVK61.1900194,חשבונית זיכוי,19/08/2019,5041815,מחלבת קיבוץ עין השופט קהי,1923700,מחלבת קיבוץ עין השופט קהי,"תעשית המזון, הפארמה והקוסמטיקה",19/08/2019,נוזל כלים,ecological,חומרי ניקוי ,,-6,390,ILS,390,0,0,0,-2340,19/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,670
RGN-711G-5L,10DVK52.1907638,חשבונית מס כולל מלאי,01/09/2019,5041815,מחלבת קיבוץ עין השופט קהי,1923700,מחלבת קיבוץ עין השופט קהי,"תעשית המזון, הפארמה והקוסמטיקה",19/08/19.,נוזל כלים,ecological,חומרי ניקוי ,,6,65,ILS,65,0,0,0,390,01/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,671
RGN-711G-1L,10DVK52.1907948,חשבונית מס כולל מלאי,08/09/2019,5051142,עזרא דוד צדוק,0,עזרא דוד צדוק,שונות,08/09/2019,נוזל כלים,ecological,חומרי ניקוי ,,12,10,ILS,10,0,0,0,120,08/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1014
RGN-711G-1L,10DVK52.1908159,חשבונית מס כולל מלאי,15/09/2019,5041861,קלין מאסטר,5126118 ,קלין מאסטר,סוחר,12/09/2019,נוזל כלים,ecological,חומרי ניקוי ,,24,12,ILS,12,0,0,0,288,12/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,276
RGN-711G-5L,10DVK52.1908989,חשבונית מס כולל מלאי,23/10/2019,5140953,גרין איט,6473104 ,גרין איט,סוחר,22/10/2019,נוזל כלים,ecological,חומרי ניקוי ,,4,50,ILS,50,0,0,0,200,22/10/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,279
RGN-711G-1L,10DVK52.1909957,חשבונית מס כולל מלאי,18/11/2019,5051182,לחם בית 77,,לחם בית 77,"תעשית המזון, הפארמה והקוסמטיקה",17.10.19,נוזל כלים,ecological,חומרי ניקוי ,,48,10,ILS,10,0,0,0,480,17/11/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,1015
RGN-711G-1L,10DVK52.1910658,חשבונית מס כולל מלאי,10/12/2019,5042039,עוצמה שיווק מוצרי צריכה ב,9123101,עוצמה שיווק מוצרי צריכה ב,סוחר,4393,נוזל כלים,ecological,חומרי ניקוי ,4022,24,8,ILS,8,0,0,0,192,05/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,277
RGN-711G-5L,10DVK52.1910967,חשבונית מס כולל מלאי,19/12/2019,5041815,מחלבת קיבוץ עין השופט קהי,1923700,מחלבת קיבוץ עין השופט קהי,"תעשית המזון, הפארמה והקוסמטיקה",08/12/2019,נוזל כלים,ecological,חומרי ניקוי ,,6,65,ILS,65,0,0,0,390,08/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,672
RGN-711G-1L,10DVK52.1902985,חשבונית מס כולל מלאי,03/04/2019,5042039,עוצמה שיווק מוצרי צריכה ב,9123101,עוצמה שיווק מוצרי צריכה ב,סוחר,1233,נוזל כלים,ecological,חומרי ניקוי ,4022,24,8,ILS,8,0,0,0,192,01/04/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,273
RGN-6045-500ML,10DVK52.1901519,חשבונית מס כולל מלאי,17/02/2019,5041875,"המילניום רפואה טבעית בע""מ",7639236 ,"המילניום רפואה טבעית בע""מ",שונות,100509,נוזל חיטוי  אקולוגי פירות וירק,ecological,חומרי ניקוי ,7734044152,80,6.9,ILS,6.9,0,0,0,552,03/02/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,331
GLG-6045-20100000-5L,10DVK52.1900632,חשבונית מס כולל מלאי,21/01/2019,1000000,"עו""ד קיבורק נלבנדיאן",,לקוחות שונים,שירותים,17.1.19,נוזל חיטוי אקולוגי פירות וירק,ecological,חומרי ניקוי ,,1,60,ILS,60,0,0,0,60,17/01/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,839
